#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
tll	PHDP	3231532	3224931	FBpp0085071	FBpp0072133	0	0	0	0	0.044	0.047	0	0.475	0.480
zfh2	N	3233047	3224059	FBpp0088139	FBpp0070483	0	0	0	0	0	0	0	0.479	0.480
Blimp-1	Xbp1	3237122	3236708	FBpp0304191	FBpp0301746	0	0	0	0	0	0	0	0.480	0.480
CG17912	cwo	3236878	3229768	FBpp0302976	FBpp0081723	0	0	0	0	0	0	0	0.480	0.480
Abd-B	bcd	3230343	3229474	FBpp0082826	FBpp0081168	0	0	0	0.554	0	0.333	0	0.513	0.479
Mad	Dll	3237271	3234768	FBpp0304648	FBpp0289353	0	0	0	0	0	0.071	0	0.463	0.479
sv	slp1	3233094	3227473	FBpp0088366	FBpp0077188	0	0	0	0	0	0.048	0	0.475	0.479
Mad	pnr	3237271	3230268	FBpp0304648	FBpp0082675	0	0	0	0	0.053	0.138	0	0.413	0.479
pho	nau	3233074	3230900	FBpp0088268	FBpp0083863	0	0	0	0	0	0.050	0	0.473	0.478
sd	pan	3236737	3233954	FBpp0301994	FBpp0111569	0	0	0	0	0.085	0	0	0.453	0.478
tin	slp2	3230690	3227474	FBpp0083485	FBpp0077189	0	0	0	0	0.047	0.100	0	0.440	0.478
Xbp1	Jra	3236708	3232726	FBpp0301746	FBpp0087498	0	0	0	0	0.071	0	0	0.461	0.478
Mad	fkh	3237271	3234823	FBpp0304648	FBpp0289487	0	0	0	0	0	0.079	0	0.457	0.478
fkh	Dad	3234823	3230349	FBpp0289487	FBpp0082834	0	0	0	0	0	0.079	0	0.457	0.478
dl	sc	3229170	3223853	FBpp0080560	FBpp0070072	0	0	0	0	0	0.476	0	0.046	0.478
sd	pnr	3236737	3230268	FBpp0301994	FBpp0082675	0	0	0	0	0	0.256	0	0.326	0.477
run	N	3227366	3224059	FBpp0076971	FBpp0070483	0	0	0	0	0	0.055	0	0.470	0.477
toe	N	3226739	3224059	FBpp0075712	FBpp0070483	0	0	0	0	0	0.434	0	0.113	0.477
fru	ac	3235189	3223852	FBpp0290499	FBpp0070071	0	0	0	0	0	0.431	0	0.118	0.477
chinmo	GATAe	3236383	3230267	FBpp0297890	FBpp0082672	0	0	0	0	0	0	0	0.477	0.477
pnr	ftz-f1	3230268	3226294	FBpp0082675	FBpp0074853	0	0	0	0	0.049	0.122	0	0.423	0.476
Sp1	Dll	3236732	3234768	FBpp0301973	FBpp0289353	0	0	0	0	0.061	0.050	0	0.459	0.476
Hr46	p53	3235495	3230850	FBpp0291630	FBpp0083753	0	0	0	0	0	0.476	0	0	0.476
cnc	zfh1	3236309	3231529	FBpp0297671	FBpp0085063	0	0	0	0	0	0	0	0.476	0.476
pan	Abd-B	3233954	3230343	FBpp0111569	FBpp0082826	0	0	0	0	0	0.239	0	0.339	0.476
Eip75B	Met	3236322	3225536	FBpp0297726	FBpp0073368	0	0	0	0	0	0.329	0	0.252	0.476
cnc	Dll	3236309	3234768	FBpp0297671	FBpp0289353	0	0	0	0	0	0	0	0.476	0.476
ss	zfh1	3236168	3231529	FBpp0297168	FBpp0085063	0	0	0	0	0.053	0	0	0.470	0.476
ttk	insv	3231602	3227591	FBpp0085186	FBpp0077426	0	0	0	0	0	0.476	0	0	0.476
Xbp1	cnc	3236708	3236309	FBpp0301746	FBpp0297671	0	0	0	0	0	0	0	0.475	0.475
Tbp	N	3224643	3224059	FBpp0071596	FBpp0070483	0	0	0	0	0.082	0.266	0	0.283	0.475
Hey	pnr	3232945	3230268	FBpp0087945	FBpp0082675	0	0	0	0	0	0.335	0	0.241	0.474
grn	vri	3234744	3228239	FBpp0289317	FBpp0078706	0	0	0	0	0	0.070	0	0.458	0.474
dm	pnr	3237064	3230268	FBpp0303995	FBpp0082675	0	0	0	0	0	0.100	0	0.440	0.474
Hsf	Jra	3233744	3232726	FBpp0110266	FBpp0087498	0	0	0	0	0	0.100	0	0.440	0.474
CG4328	pnt	3235114	3233173	FBpp0290293	FBpp0088658	0	0	0	0	0	0.050	0	0.470	0.474
Kr	Antp	3237497	3229473	FBpp0305365	FBpp0081161	0	0	0	0	0.070	0.245	0	0.311	0.474
fru	eve	3235189	3232718	FBpp0290499	FBpp0087478	0	0	0	0	0	0.431	0	0.111	0.473
Hr46	N	3235495	3224059	FBpp0291630	FBpp0070483	0	0	0	0	0.047	0.429	0	0.110	0.473
Hmx	bin	3236943	3227177	FBpp0303411	FBpp0076609	0	0	0	0	0.053	0.049	0	0.462	0.473
trh	hkb	3237711	3228182	FBpp0306032	FBpp0078591	0	0	0	0	0.090	0.056	0	0.436	0.473
sd	cad	3236737	3229371	FBpp0301994	FBpp0080942	0	0	0	0	0	0	0	0.473	0.473
sv	tll	3233094	3231532	FBpp0088366	FBpp0085071	0	0	0	0	0	0.050	0	0.468	0.473
sv	Antp	3233094	3229473	FBpp0088366	FBpp0081161	0	0	0	0	0.046	0.090	0	0.441	0.473
pan	eyg	3233954	3226738	FBpp0111569	FBpp0075711	0	0	0	0	0	0.464	0	0.055	0.472
hth	D	3229770	3226619	FBpp0081732	FBpp0075488	0	0	0	0	0	0.050	0	0.467	0.472
CG34367	tup	3233932	3229221	FBpp0111504	FBpp0080661	0	0	0	0	0.047	0	0	0.469	0.472
Hr4	vri	3237552	3228239	FBpp0305529	FBpp0078706	0	0	0	0	0	0.100	0	0.437	0.471
Myb	Atf3	3233299	3223936	FBpp0089402	FBpp0070234	0	0	0	0	0	0.141	0	0.410	0.471
zfh1	Abd-B	3231529	3230343	FBpp0085063	FBpp0082826	0	0	0	0	0	0.239	0	0.334	0.471
Sox15	mirr	3232343	3226707	FBpp0086702	FBpp0075643	0	0	0	0	0	0.050	0	0.466	0.471
Zif	bab2	3235473	3225135	FBpp0291578	FBpp0072535	0	0	0	0	0	0	0	0.471	0.471
Eip78C	Eip93F	3236217	3234018	FBpp0297287	FBpp0111787	0	0	0	0	0.091	0.048	0	0.438	0.471
D	vfl	3226619	3226160	FBpp0075488	FBpp0074576	0	0	0	0	0	0.100	0	0.436	0.471
Hr4	Hr46	3237552	3235495	FBpp0305529	FBpp0291630	0	0	0	0.559	0.148	0.046	0	0.858	0.471
Eip74EF	Hr38	3233573	3229364	FBpp0099825	FBpp0080927	0	0	0	0	0	0	0	0.470	0.470
Xbp1	Eip74EF	3236708	3233573	FBpp0301746	FBpp0099825	0	0	0	0	0	0	0	0.470	0.470
pho	abd-A	3233074	3230344	FBpp0088268	FBpp0082829	0	0	0	0	0	0.049	0	0.465	0.470
Nf-YB	CTCF	3229315	3227163	FBpp0080827	FBpp0076588	0	0	0	0	0.064	0.068	0	0.442	0.470
Antp	odd	3229473	3227503	FBpp0081161	FBpp0077246	0	0	0	0	0.090	0.049	0	0.436	0.470
da	FoxP	3237227	3235944	FBpp0304504	FBpp0293409	0	0	0	0	0.044	0.138	0	0.409	0.470
CG32006	Hey	3233067	3232945	FBpp0088237	FBpp0087945	0	0	0	0	0.044	0.060	0	0.458	0.470
da	sna	3237227	3229047	FBpp0304504	FBpp0080298	0	0	0	0	0	0	0	0.470	0.470
Su(H)	lz	3229031	3224470	FBpp0080261	FBpp0071255	0	0	0	0	0	0.100	0	0.436	0.470
Kr	Eip75B	3237497	3236322	FBpp0305365	FBpp0297726	0	0	0	0	0	0.423	0	0.118	0.469
btn	CG11617	3230789	3227801	FBpp0083671	FBpp0077805	0	0	0	0	0.051	0.070	0	0.447	0.469
pan	twi	3233954	3224776	FBpp0111569	FBpp0071864	0	0	0	0	0	0	0	0.468	0.468
cnc	kay	3236309	3234489	FBpp0297671	FBpp0288515	0	0	0	0	0.091	0.154	0	0.364	0.468
sv	fd96Cb	3233094	3231048	FBpp0088366	FBpp0084146	0	0	0	0	0.051	0.048	0	0.458	0.467
ind	hth	3237702	3229770	FBpp0306007	FBpp0081732	0	0	0	0	0	0.070	0	0.451	0.467
pb	Hand	3233084	3228715	FBpp0088333	FBpp0079662	0	0	0	0	0	0.058	0	0.458	0.467
pan	Myb	3233954	3233299	FBpp0111569	FBpp0089402	0	0	0	0	0	0.154	0	0.396	0.467
pho	CTCF	3233074	3227163	FBpp0088268	FBpp0076588	0	0	0	0.572	0.053	0.195	0	0.779	0.467
Eip74EF	Sox14	3233573	3224895	FBpp0099825	FBpp0072066	0	0	0	0	0.109	0.135	0	0.363	0.466
CG15696	Pdp1	3230643	3227125	FBpp0083375	FBpp0076495	0	0	0	0	0	0.100	0	0.432	0.466
CG16779	ftz-f1	3229714	3226294	FBpp0081603	FBpp0074853	0	0	0	0	0.045	0.134	0	0.407	0.466
eve	pnr	3232718	3230268	FBpp0087478	FBpp0082675	0	0	0	0	0.045	0	0	0.464	0.466
fkh	exex	3234823	3227116	FBpp0289487	FBpp0076468	0	0	0	0	0.084	0.103	0	0.402	0.466
ey	pnt	3233568	3233173	FBpp0099810	FBpp0088658	0	0	0	0	0.043	0.277	0	0.289	0.465
dpn	eve	3232916	3232718	FBpp0087879	FBpp0087478	0	0	0	0	0	0	0	0.465	0.465
lmd	bin	3230853	3227177	FBpp0083757	FBpp0076609	0	0	0	0	0	0.100	0	0.430	0.465
Su(H)	eyg	3229031	3226738	FBpp0080261	FBpp0075711	0	0	0	0	0	0.465	0	0	0.465
ftz	brk	3229462	3224333	FBpp0081139	FBpp0071007	0	0	0	0	0	0	0	0.465	0.465
dpn	ac	3232916	3223852	FBpp0087879	FBpp0070071	0	0	0	0	0	0.066	0	0.450	0.464
sd	zfh1	3236737	3231529	FBpp0301994	FBpp0085063	0	0	0	0	0.053	0	0	0.458	0.464
grn	ey	3234744	3233568	FBpp0289317	FBpp0099810	0	0	0	0	0.052	0.048	0	0.454	0.464
CG10565	Ssrp	3236070	3224944	FBpp0293954	FBpp0072151	0	0	0	0	0.157	0	0	0.390	0.463
foxo	kay	3236007	3234489	FBpp0293589	FBpp0288515	0	0	0	0	0.047	0.074	0	0.440	0.463
en	Hr38	3232592	3229364	FBpp0087197	FBpp0080927	0	0	0	0	0	0	0	0.463	0.463
Ubx	caup	3230325	3226705	FBpp0082793	FBpp0075641	0	0	0	0	0	0.070	0	0.447	0.463
dsf	PHDP	3237528	3224931	FBpp0305445	FBpp0072133	0	0	0	0	0.044	0.047	0	0.458	0.463
fkh	CG15696	3234823	3230643	FBpp0289487	FBpp0083375	0	0	0	0	0	0.052	0	0.457	0.463
Abd-B	zen	3230343	3229475	FBpp0082826	FBpp0081170	0	0	0	0.606	0	0.333	0	0.512	0.462
Med	nau	3231597	3230900	FBpp0085176	FBpp0083863	0	0	0	0	0	0.139	0	0.401	0.462
Mad	pnt	3237271	3233173	FBpp0304648	FBpp0088658	0	0	0	0	0	0.138	0	0.402	0.462
cnc	Atf3	3236309	3223936	FBpp0297671	FBpp0070234	0	0	0	0	0.049	0.154	0	0.385	0.462
CG13775	lilli	3228388	3227537	FBpp0078991	FBpp0077318	0	0	0	0	0.053	0	0	0.456	0.462
CG16863	lilli	3233733	3227537	FBpp0110242	FBpp0077318	0	0	0	0	0.053	0	0	0.456	0.462
oc	fd96Cb	3237101	3231048	FBpp0304126	FBpp0084146	0	0	0	0	0.047	0.054	0	0.450	0.461
foxo	Hr96	3236007	3231041	FBpp0293589	FBpp0084131	0	0	0	0	0	0.100	0	0.426	0.461
ss	kn	3236168	3234005	FBpp0297168	FBpp0111722	0	0	0	0	0.081	0	0	0.438	0.461
tup	Vsx1	3229221	3224199	FBpp0080661	FBpp0070747	0	0	0	0	0.047	0	0	0.458	0.461
ey	en	3233568	3232592	FBpp0099810	FBpp0087197	0	0	0	0.554	0.082	0.100	0	0.847	0.461
dm	Stat92E	3237064	3233119	FBpp0303995	FBpp0088489	0	0	0	0	0	0.071	0	0.443	0.461
ey	CG32006	3233568	3233067	FBpp0099810	FBpp0088237	0	0	0	0	0	0.048	0	0.456	0.460
salr	acj6	3236399	3225779	FBpp0297936	FBpp0073832	0	0	0	0	0.077	0.100	0	0.403	0.460
Mef2	Ubx	3232741	3230325	FBpp0087529	FBpp0082793	0	0	0	0	0.047	0.262	0	0.293	0.460
ey	ac	3233568	3223852	FBpp0099810	FBpp0070071	0	0	0	0	0.047	0	0	0.457	0.460
da	phol	3237227	3226979	FBpp0304504	FBpp0076203	0	0	0	0	0.109	0.056	0	0.409	0.459
nmo	Med	3237518	3231597	FBpp0305425	FBpp0085176	0	0	0	0	0.048	0.159	0	0.379	0.459
sv	mirr	3233094	3226707	FBpp0088366	FBpp0075643	0	0	0	0	0.050	0.057	0	0.444	0.459
Mad	Ubx	3237271	3230325	FBpp0304648	FBpp0082793	0	0	0	0	0	0.250	0	0.307	0.458
HHEX	tup	3230676	3229221	FBpp0083439	FBpp0080661	0	0	0	0	0.046	0	0	0.456	0.458
bap	Six4	3230691	3227864	FBpp0083486	FBpp0077932	0	0	0	0	0.043	0	0	0.456	0.458
nau	Tbp	3230900	3224643	FBpp0083863	FBpp0071596	0	0	0	0	0	0.105	0	0.420	0.458
pros	OdsH	3235877	3225989	FBpp0293146	FBpp0074235	0	0	0	0	0.053	0	0	0.452	0.458
Hr4	Hr38	3237552	3229364	FBpp0305529	FBpp0080927	0	0	0	0.560	0	0.100	0	0.909	0.458
pb	sens	3233084	3226676	FBpp0088333	FBpp0075596	0	0	0	0	0	0.445	0	0.064	0.458
Hr78	Hr38	3233285	3229364	FBpp0089291	FBpp0080927	0	0	0	0.585	0	0.100	0	0.962	0.458
Hr38	Met	3229364	3225536	FBpp0080927	FBpp0073368	0	0	0	0	0	0.071	0	0.441	0.458
sd	Smox	3236737	3224411	FBpp0301994	FBpp0071140	0	0	0	0	0.073	0	0	0.440	0.458
bsh	CG32006	3233226	3233067	FBpp0088920	FBpp0088237	0	0	0	0	0.056	0.100	0	0.413	0.457
CG4328	lbe	3235114	3230694	FBpp0290293	FBpp0083490	0	0	0	0	0.043	0.362	0	0.183	0.457
fru	Sry-delta	3235189	3231458	FBpp0290499	FBpp0084924	0	0	0	0	0	0	0	0.458	0.457
Dll	sc	3234768	3223853	FBpp0289353	FBpp0070072	0	0	0	0	0.043	0.047	0	0.452	0.457
CrebA	CG18619	3233289	3233178	FBpp0089339	FBpp0088679	0	0	0	0	0	0	0	0.457	0.457
EcR	vri	3235496	3228239	FBpp0291631	FBpp0078706	0	0	0	0	0.091	0.100	0	0.390	0.457
fkh	prd	3234823	3228836	FBpp0289487	FBpp0079882	0	0	0	0	0.052	0.048	0	0.447	0.457
Sry-delta	hb	3231458	3229620	FBpp0084924	FBpp0081431	0	0	0	0	0	0	0	0.458	0.457
Jra	HHEX	3232726	3230676	FBpp0087498	FBpp0083439	0	0	0	0	0	0.250	0	0.304	0.456
usp	Sox14	3237683	3224895	FBpp0305937	FBpp0072066	0	0	0	0	0	0.139	0	0.395	0.456
grn	CTCF	3234744	3227163	FBpp0289317	FBpp0076588	0	0	0	0	0	0.116	0	0.410	0.456
Mef2	Jra	3232741	3232726	FBpp0087529	FBpp0087498	0	0	0	0	0	0.051	0	0.450	0.456
FoxN	zfh1	3234040	3231529	FBpp0111859	FBpp0085063	0	0	0	0	0	0	0	0.456	0.456
jumu	Vsx1	3229765	3224199	FBpp0081715	FBpp0070747	0	0	0	0	0	0	0	0.455	0.455
Vsx2	jumu	3233597	3229765	FBpp0099911	FBpp0081715	0	0	0	0	0	0	0	0.455	0.455
kay	cyc	3234489	3226217	FBpp0288515	FBpp0074693	0	0	0	0	0	0.143	0	0.391	0.455
Usf	crp	3236619	3229101	FBpp0301043	FBpp0080411	0	0	0	0	0.050	0.050	0	0.445	0.455
Usf	fkh	3236619	3234823	FBpp0301043	FBpp0289487	0	0	0	0	0.050	0.050	0	0.445	0.455
ERR	cyc	3227100	3226217	FBpp0076448	FBpp0074693	0	0	0	0	0	0.329	0	0.220	0.454
ind	Sp1	3237702	3236732	FBpp0306007	FBpp0301973	0	0	0	0	0.043	0.049	0	0.449	0.454
Su(H)	twi	3229031	3224776	FBpp0080261	FBpp0071864	0	0	0	0	0	0	0	0.454	0.454
bsh	slp2	3233226	3227474	FBpp0088920	FBpp0077189	0	0	0	0	0.056	0.100	0	0.409	0.454
Dll	odd	3234768	3227503	FBpp0289353	FBpp0077246	0	0	0	0	0.071	0.050	0	0.432	0.454
eve	Antp	3232718	3229473	FBpp0087478	FBpp0081161	0	0	0	0.592	0.047	0.239	0	0.697	0.454
Mef2	Six4	3232741	3227864	FBpp0087529	FBpp0077932	0	0	0	0	0.050	0.057	0	0.439	0.454
fkh	run	3234823	3227366	FBpp0289487	FBpp0076971	0	0	0	0	0	0.066	0	0.439	0.454
fkh	Ubx	3234823	3230325	FBpp0289487	FBpp0082793	0	0	0	0	0	0.103	0	0.415	0.453
Stat92E	Su(H)	3233119	3229031	FBpp0088489	FBpp0080261	0	0	0	0	0.071	0	0	0.436	0.453
zfh1	abd-A	3231529	3230344	FBpp0085063	FBpp0082829	0	0	0	0	0.053	0.239	0	0.302	0.453
fkh	Abd-B	3234823	3230343	FBpp0289487	FBpp0082826	0	0	0	0	0.122	0.068	0	0.385	0.453
Eip78C	nau	3236217	3230900	FBpp0297287	FBpp0083863	0	0	0	0	0	0.070	0	0.435	0.452
GATAe	Hand	3230267	3228715	FBpp0082672	FBpp0079662	0	0	0	0	0.053	0.100	0	0.409	0.452
twi	org-1	3224776	3224435	FBpp0071864	FBpp0071187	0	0	0	0	0.050	0	0	0.447	0.452
tup	prd	3229221	3228836	FBpp0080661	FBpp0079882	0	0	0	0	0	0.100	0	0.416	0.452
CG31365	CG6254	3230868	3229746	FBpp0083798	FBpp0081662	0	0	0	0.568	0.139	0	0	0.850	0.452
sv	hth	3233094	3229770	FBpp0088366	FBpp0081732	0	0	0	0	0.058	0.057	0	0.433	0.452
Kr	ovo	3237497	3235343	FBpp0305365	FBpp0291128	0	0	0	0.574	0	0.436	0	0.106	0.452
pnt	pnr	3233173	3230268	FBpp0088658	FBpp0082675	0	0	0	0	0.078	0.100	0	0.391	0.451
Hmx	hth	3236943	3229770	FBpp0303411	FBpp0081732	0	0	0	0	0.049	0.050	0	0.441	0.451
Jra	pnr	3232726	3230268	FBpp0087498	FBpp0082675	0	0	0	0	0	0.155	0	0.377	0.451
ERR	dmrt11E	3227100	3225659	FBpp0076448	FBpp0073599	0	0	0	0	0	0.058	0	0.440	0.450
GATAe	hkb	3230267	3228182	FBpp0082672	FBpp0078591	0	0	0	0	0	0.067	0	0.435	0.450
CG4328	unpg	3235114	3232800	FBpp0290293	FBpp0087667	0	0	0	0	0	0.053	0	0.444	0.450
FoxP	CG34367	3235944	3233932	FBpp0293409	FBpp0111504	0	0	0	0	0	0.103	0	0.413	0.450
Mad	sna	3237271	3229047	FBpp0304648	FBpp0080298	0	0	0	0	0	0.100	0	0.414	0.450
FoxP	tup	3235944	3229221	FBpp0293409	FBpp0080661	0	0	0	0	0.045	0.103	0	0.409	0.450
cad	slp2	3229371	3227474	FBpp0080942	FBpp0077189	0	0	0	0	0	0.052	0	0.443	0.449
Mef2	jumu	3232741	3229765	FBpp0087529	FBpp0081715	0	0	0	0	0	0.160	0	0.371	0.449
lms	caup	3231761	3226705	FBpp0085536	FBpp0075641	0	0	0	0	0.049	0.050	0	0.439	0.449
Jra	maf-S	3232726	3231765	FBpp0087498	FBpp0085544	0	0	0	0	0.096	0.147	0	0.342	0.448
Ubx	ac	3230325	3223852	FBpp0082793	FBpp0070071	0	0	0	0	0	0.058	0	0.439	0.448
Doc2	twi	3227009	3224776	FBpp0076274	FBpp0071864	0	0	0	0	0	0	0	0.448	0.448
Dll	Med	3234768	3231597	FBpp0289353	FBpp0085176	0	0	0	0	0	0.138	0	0.385	0.448
mirr	N	3226707	3224059	FBpp0075643	FBpp0070483	0	0	0	0	0.070	0	0	0.431	0.448
sima	sna	3231463	3229047	FBpp0084931	FBpp0080298	0	0	0	0	0.049	0.050	0	0.437	0.447
lmd	slou	3230853	3230711	FBpp0083757	FBpp0083521	0	0	0	0	0	0.056	0	0.439	0.447
sd	acj6	3236737	3225779	FBpp0301994	FBpp0073832	0	0	0	0	0.050	0.066	0	0.427	0.447
oc	unpg	3237101	3232800	FBpp0304126	FBpp0087667	0	0	0	0.557	0.045	0	0	0.952	0.447
tin	odd	3230690	3227503	FBpp0083485	FBpp0077246	0	0	0	0	0	0.062	0	0.435	0.447
gcm	phol	3228605	3226979	FBpp0079451	FBpp0076203	0	0	0	0	0	0.429	0	0.072	0.447
tin	hb	3230690	3229620	FBpp0083485	FBpp0081431	0	0	0	0	0	0.062	0	0.434	0.446
grn	cad	3234744	3229371	FBpp0289317	FBpp0080942	0	0	0	0	0.044	0.050	0	0.439	0.446
Tbp	Atf3	3224643	3223936	FBpp0071596	FBpp0070234	0	0	0	0	0	0.116	0	0.399	0.446
Kr	chinmo	3237497	3236383	FBpp0305365	FBpp0297890	0	0	0	0	0	0.259	0	0.283	0.445
kay	CrebB-17A	3234489	3226027	FBpp0288515	FBpp0074326	0	0	0	0	0	0.100	0	0.409	0.445
Kr	fru	3237497	3235189	FBpp0305365	FBpp0290499	0	0	0	0	0	0.428	0	0.070	0.445
Med	sima	3231597	3231463	FBpp0085176	FBpp0084931	0	0	0	0	0	0.136	0	0.384	0.445
slou	tup	3230711	3229221	FBpp0083521	FBpp0080661	0	0	0	0	0.051	0.265	0	0.269	0.445
eve	D	3232718	3226619	FBpp0087478	FBpp0075488	0	0	0	0	0	0.050	0	0.439	0.444
abd-A	CTCF	3230344	3227163	FBpp0082829	FBpp0076588	0	0	0	0	0	0.049	0	0.440	0.444
hb	zen	3229620	3229475	FBpp0081431	FBpp0081170	0	0	0	0	0	0.049	0	0.440	0.444
pdm3	Sox15	3235590	3232343	FBpp0292045	FBpp0086702	0	0	0	0	0	0.360	0	0.167	0.444
da	sv	3237227	3233094	FBpp0304504	FBpp0088366	0	0	0	0	0.046	0	0	0.441	0.444
pan	pnr	3233954	3230268	FBpp0111569	FBpp0082675	0	0	0	0	0	0.102	0	0.407	0.444
CG11723	hng1	3227645	3224595	FBpp0077524	FBpp0071502	0	0	0	0	0.069	0.428	0	0	0.444
EcR	ftz	3235496	3229462	FBpp0291631	FBpp0081139	0	0	0	0	0	0.050	0	0.439	0.444
abd-A	org-1	3230344	3224435	FBpp0082829	FBpp0071187	0	0	0	0	0	0.197	0	0.335	0.443
pnt	prd	3233173	3228836	FBpp0088658	FBpp0079882	0	0	0	0	0.043	0.277	0	0.260	0.443
tll	run	3231532	3227366	FBpp0085071	FBpp0076971	0	0	0	0	0	0.189	0	0.342	0.443
odd	gsb-n	3227503	3225061	FBpp0077246	FBpp0072363	0	0	0	0	0	0.048	0	0.439	0.443
Ubx	phol	3230325	3226979	FBpp0082793	FBpp0076203	0	0	0	0	0	0.049	0	0.439	0.443
Hsf	CG4854	3233744	3230579	FBpp0110266	FBpp0083239	0	0	0	0	0.049	0.100	0	0.400	0.442
kn	lbe	3234005	3230694	FBpp0111722	FBpp0083490	0	0	0	0	0.058	0	0	0.432	0.442
kn	tin	3234005	3230690	FBpp0111722	FBpp0083485	0	0	0	0	0.079	0	0	0.419	0.442
Antp	Doc2	3229473	3227009	FBpp0081161	FBpp0076274	0	0	0	0	0	0.362	0	0.161	0.442
chn	gcm	3236029	3228605	FBpp0293744	FBpp0079451	0	0	0	0	0	0.429	0	0.064	0.442
grn	nau	3234744	3230900	FBpp0289317	FBpp0083863	0	0	0	0	0	0	0	0.442	0.442
scrt	sc	3237490	3223853	FBpp0305342	FBpp0070072	0	0	0	0	0.045	0	0	0.439	0.442
pdm3	dmrt93B	3235590	3230660	FBpp0292045	FBpp0083410	0	0	0	0	0	0.048	0	0.438	0.442
fkh	ems	3234823	3230090	FBpp0289487	FBpp0082326	0	0	0	0	0.094	0.052	0	0.402	0.442
pan	pnt	3233954	3233173	FBpp0111569	FBpp0088658	0	0	0	0	0.048	0	0	0.438	0.442
CG4328	fkh	3235114	3234823	FBpp0290293	FBpp0289487	0	0	0	0	0	0.103	0	0.404	0.442
zfh2	zfh1	3233047	3231529	FBpp0088139	FBpp0085063	0	0	0	0.541	0.051	0	0	0.901	0.442
lbe	tup	3230694	3229221	FBpp0083490	FBpp0080661	0	0	0	0	0.043	0.265	0	0.269	0.441
ttk	lilli	3231602	3227537	FBpp0085186	FBpp0077318	0	0	0	0	0	0.441	0	0	0.441
Sry-beta	bcd	3231456	3229474	FBpp0084922	FBpp0081168	0	0	0	0	0	0.049	0	0.437	0.441
ems	mirr	3230090	3226707	FBpp0082326	FBpp0075643	0	0	0	0	0	0.273	0	0.263	0.441
CG33557	slou	3233317	3230711	FBpp0090974	FBpp0083521	0	0	0	0	0	0.054	0	0.433	0.441
Clk	rgr	3233515	3232854	FBpp0099478	FBpp0087772	0	0	0	0	0	0.049	0	0.436	0.440
salr	caup	3236399	3226705	FBpp0297936	FBpp0075641	0	0	0	0	0	0	0	0.440	0.440
dm	cyc	3237064	3226217	FBpp0303995	FBpp0074693	0	0	0	0	0	0.048	0	0.436	0.440
dm	bigmax	3237064	3231255	FBpp0303995	FBpp0084543	0	0	0	0	0	0.100	0	0.404	0.440
eve	abd-A	3232718	3230344	FBpp0087478	FBpp0082829	0	0	0	0.596	0.047	0.239	0	0.657	0.440
EcR	Dp	3235496	3232414	FBpp0291631	FBpp0086853	0	0	0	0	0.045	0	0	0.438	0.440
lms	Meics	3231761	3226646	FBpp0085536	FBpp0075533	0	0	0	0	0	0.046	0	0.438	0.440
tin	z	3230690	3224027	FBpp0083485	FBpp0070419	0	0	0	0	0	0	0	0.439	0.439
ey	caup	3233568	3226705	FBpp0099810	FBpp0075641	0	0	0	0	0	0.057	0	0.429	0.439
ftz	Hr38	3229462	3229364	FBpp0081139	FBpp0080927	0	0	0	0	0.044	0.050	0	0.432	0.439
Ubx	tup	3230325	3229221	FBpp0082793	FBpp0080661	0	0	0	0	0.091	0.248	0	0.246	0.439
Rel	pnr	3233097	3230268	FBpp0088375	FBpp0082675	0	0	0	0	0.043	0.049	0	0.433	0.439
nmo	cyc	3237518	3226217	FBpp0305425	FBpp0074693	0	0	0	0	0	0	0	0.439	0.439
en	sens	3232592	3226676	FBpp0087197	FBpp0075596	0	0	0	0	0	0	0	0.439	0.439
zfh1	N	3231529	3224059	FBpp0085063	FBpp0070483	0	0	0	0	0.082	0.042	0	0.413	0.439
en	hkb	3232592	3228182	FBpp0087197	FBpp0078591	0	0	0	0	0	0	0	0.439	0.439
fkh	sima	3234823	3231463	FBpp0289487	FBpp0084931	0	0	0	0	0.052	0.198	0	0.321	0.439
Mad	en	3237271	3232592	FBpp0304648	FBpp0087197	0	0	0	0	0	0	0	0.439	0.439
sd	en	3236737	3232592	FBpp0301994	FBpp0087197	0	0	0	0	0	0	0	0.438	0.438
slou	twi	3230711	3224776	FBpp0083521	FBpp0071864	0	0	0	0	0	0	0	0.438	0.438
FoxP	CG4328	3235944	3235114	FBpp0293409	FBpp0290293	0	0	0	0	0	0.103	0	0.400	0.438
maf-S	CG15514	3231765	3231439	FBpp0085544	FBpp0084889	0	0	0	0	0	0	0	0.438	0.438
Hand	Bteb2	3228715	3224178	FBpp0079662	FBpp0070703	0	0	0	0	0	0.047	0	0.434	0.438
hb	gsb-n	3229620	3225061	FBpp0081431	FBpp0072363	0	0	0	0	0	0.048	0	0.433	0.437
EcR	en	3235496	3232592	FBpp0291631	FBpp0087197	0	0	0	0	0	0	0	0.437	0.437
maf-S	CG11723	3231765	3227645	FBpp0085544	FBpp0077524	0	0	0	0	0	0	0	0.437	0.437
hth	bab1	3229770	3225136	FBpp0081732	FBpp0072538	0	0	0	0	0	0	0	0.437	0.437
